"zfin_id_symbol","human.Symbol","ensembl_gene_id","entrezgene_id"
"plcg2","PLCG2","ENSG00000197943",5336
"reps1","REPS1","ENSG00000135597",85021
"fam49ba","CYRIB","ENSG00000153310",51571
"rhbg","RHBG","ENSG00000132677",57127
"mcm4","MCM4","ENSG00000104738",4173
"mmp23ba","MMP23B","ENSG00000189409",8510
"wdr44","WDR44","ENSG00000131725",54521
"eif2b4","EIF2B4","ENSG00000115211",8890
"znf292b","ZNF292","ENSG00000188994",23036
"eif1","EIF1","ENSG00000173812",10209
"eif1","EIF1B","ENSG00000114784",10289
"ces3","CES3","ENSG00000172828",23491
"lztr1","LZTR1","ENSG00000099949",8216
"gse1","GSE1","ENSG00000131149",23199
"pde4ba","PDE4B","ENSG00000184588",5142
"etv5a","ETV5","ENSG00000244405",2119
"mbnl2","MBNL2","ENSG00000139793",10150
"lzts2b","LZTS2","ENSG00000107816",84445
"camk2b1","CAMK2B","ENSG00000058404",816
"ik","IK","ENSG00000113141",3550
"rbm47","RBM47","ENSG00000163694",54502
"znf592","ZNF592","ENSG00000166716",9640
"rps6kal","RPS6KA6","ENSG00000072133",27330
"ogt.1","OGT","ENSG00000147162",8473
"sgk2a","SGK2","ENSG00000101049",10110
"f13a1b","F13A1","ENSG00000124491",2162
"pikfyve","PIKFYVE","ENSG00000115020",200576
"bsg","BSG","ENSG00000172270",682
"cbr1l","CBR1","ENSG00000159228",873
"ftcd","FTCD","ENSG00000281775",10841
"ftcd","FTCD","ENSG00000160282",10841
"aif1l","AIF1L","ENSG00000126878",83543
"tpx2","TPX2","ENSG00000088325",22974
"gsna","GSN","ENSG00000148180",2934
"aatf","AATF","ENSG00000276072",26574
"aatf","AATF","ENSG00000275700",26574
"slc38a2","SLC38A2","ENSG00000134294",54407
"usp39","USP39","ENSG00000168883",10713
"rap1b","RAP1B","ENSG00000127314",5908
"pabpc4","PABPC4","ENSG00000090621",8761
"smarce1","SMARCE1","ENSG00000073584",6605
"snu13b","SNU13","ENSG00000100138",4809
"mcmbp","MCMBP","ENSG00000197771",79892
"col5a3a","COL5A3","ENSG00000080573",50509
"kif20bb","KIF20B","ENSG00000138182",9585
"ddx18","DDX18","ENSG00000088205",8886
"slbp","SLBP","ENSG00000163950",7884
"rtca","RTCA","ENSG00000137996",8634
"nop14","NOP14","ENSG00000087269",8602
"rpl7l1","RPL7L1","ENSG00000146223",285855
"noxo1a","NOXO1","ENSG00000196408",124056
"crtac1a","CRTAC1","ENSG00000095713",55118
"yap1","YAP1","ENSG00000137693",10413
"apobb.1","APOB","ENSG00000084674",338
"angptl6","ANGPTL6","ENSG00000130812",83854
"thumpd3","THUMPD3","ENSG00000134077",25917
"tacc2","TACC2","ENSG00000138162",10579
"eif5","EIF5","ENSG00000100664",1983
"rrp36","RRP36","ENSG00000124541",88745
"akap12b","AKAP12","ENSG00000131016",9590
"paics","PAICS","ENSG00000128050",10606
"cct5","CCT5","ENSG00000150753",22948
"amotl2a","AMOTL2","ENSG00000114019",51421
"mki67","MKI67","ENSG00000148773",4288
"trappc13","TRAPPC13","ENSG00000113597",80006
"ap2m1a","AP2M1","ENSG00000161203",1173
"col9a2","COL9A2","ENSG00000049089",1298
"cercam","CERCAM","ENSG00000167123",51148
"frem3","FREM3","ENSG00000183090",166752
"abca12","ABCA12","ENSG00000144452",26154
"mbd3b","MBD3","ENSG00000071655",53615
"pigq","PIGQ","ENSG00000007541",9091
"mybphb","MYBPH","ENSG00000133055",4608
"rrbp1a","RRBP1","ENSG00000125844",6238
"ptbp1b","PTBP1","ENSG00000011304",5725
"col9a3","COL9A3","ENSG00000092758",1299
"hkdc1","HKDC1","ENSG00000156510",80201
"ppp1r13ba","PPP1R13B","ENSG00000088808",23368
"colec12","COLEC12","ENSG00000158270",81035
"pum3","PUM3","ENSG00000080608",9933
"tomm22","TOMM22","ENSG00000100216",56993
"rspo3","RSPO3","ENSG00000146374",84870
"pmela","PMEL","ENSG00000185664",6490
"lama5","LAMA5","ENSG00000130702",3911
"esrp2","ESRP2","ENSG00000103067",80004
"smyd1a","SMYD1","ENSG00000115593",150572
"abca1b","ABCA1","ENSG00000165029",19
"depdc1a","DEPDC1","ENSG00000024526",55635
"ftsj3","FTSJ3","ENSG00000108592",117246
"kdm7aa","KDM7A","ENSG00000006459",80853
"wdr3","WDR3","ENSG00000065183",10885
"ctsf","CTSF","ENSG00000174080",8722
"trip11","TRIP11","ENSG00000100815",9321
"ptprk","PTPRK","ENSG00000273993",5796
"ptprk","PTPRK","ENSG00000152894",5796
"rrp1","RRP1","ENSG00000160214",8568
"rgs4","RGS4","ENSG00000117152",5999
"psmd11b","PSMD11","ENSG00000108671",5717
"slc26a10","SLC26A10","ENSG00000135502",NA
"pdcd4b","PDCD4","ENSG00000150593",27250
"jph2","JPH2","ENSG00000149596",57158
"sp8a","SP8","ENSG00000164651",221833
"kat5b","KAT5","ENSG00000172977",10524
"grhl3","GRHL3","ENSG00000158055",57822
"pprc1","PPRC1","ENSG00000148840",23082
"zfp36l1a","ZFP36L1","ENSG00000185650",677
"mybbp1a","MYBBP1A","ENSG00000132382",10514
"apeh","APEH","ENSG00000164062",327
"klhl41b","KLHL41","ENSG00000239474",10324
"llgl2","LLGL2","ENSG00000073350",3993
"noc3l","NOC3L","ENSG00000173145",64318
"sem1","SEM1","ENSG00000127922",7979
"tbc1d4","TBC1D4","ENSG00000136111",9882
"cpox","CPOX","ENSG00000080819",1371
"ugcg","UGCG","ENSG00000148154",7357
"ccnjl","CCNJL","ENSG00000135083",79616
"col14a1a","COL14A1","ENSG00000187955",7373
"znf513a","ZNF513","ENSG00000163795",130557
"lrrfip1a","LRRFIP1","ENSG00000124831",9208
"lmbr1l","LMBR1L","ENSG00000139636",55716
"calr3b","CALR3","ENSG00000269058",125972
"sipa1l1","SIPA1L1","ENSG00000197555",26037
"slc39a1","SLC39A1","ENSG00000143570",27173
"hells","HELLS","ENSG00000119969",3070
"rhpn2","RHPN2","ENSG00000131941",85415
"tmem177","TMEM177","ENSG00000144120",80775
"rad21a","RAD21","ENSG00000164754",5885
"quo","KIAA1755","ENSG00000149633",85449
"sash1a","SASH1","ENSG00000111961",23328
"gng5","GNG5","ENSG00000174021",2787
"dact2","DACT2","ENSG00000164488",168002
"myh9b","MYH9","ENSG00000100345",4627
"tsg101a","TSG101","ENSG00000074319",7251
"atpaf1","ATPAF1","ENSG00000123472",64756
"dph2","DPH2","ENSG00000132768",1802
"tfdp2","TFDP2","ENSG00000114126",7029
"bop1","BOP1","ENSG00000285301",NA
"bop1","BOP1","ENSG00000261236",23246
"srpra","SRPRA","ENSG00000182934",6734
"rps6ka3a","RPS6KA3","ENSG00000177189",6197
"efemp2b","EFEMP2","ENSG00000172638",30008
"unc119.1","UNC119B","ENSG00000175970",84747
"usp10","USP10","ENSG00000103194",9100
"rreb1a","RREB1","ENSG00000124782",6239
"bmper","BMPER","ENSG00000164619",168667
"echdc2","ECHDC2","ENSG00000121310",55268
"adarb1b","ADARB1","ENSG00000197381",104
"skp2","SKP2","ENSG00000145604",6502
"arl4ab","ARL4A","ENSG00000122644",10124
"mrpl47","MRPL47","ENSG00000136522",57129
"creb3l1","CREB3L1","ENSG00000157613",90993
"epha2b","EPHA2","ENSG00000142627",1969
"aff3","AFF3","ENSG00000144218",3899
"ppdpfa","PPDPF","ENSG00000125534",79144
"impdh1b","IMPDH1","ENSG00000106348",3614
"mcamb","MCAM","ENSG00000076706",4162
"copb1","COPB1","ENSG00000129083",1315
"nat16","NAT16","ENSG00000167011",375607
"hspbp1","HSPBP1","ENSG00000133265",23640
"lmo7a","LMO7","ENSG00000136153",4008
"thrap3a","THRAP3","ENSG00000054118",9967
"mars1","MARS1","ENSG00000166986",4141
"mtss1la","MTSS2","ENSG00000132613",92154
"bbs7","BBS7","ENSG00000138686",55212
"zic2b","ZIC2","ENSG00000043355",7546
"tiam2a","TIAM2","ENSG00000146426",26230
"selenop","SELENOP","ENSG00000250722",6414
"rapsn","RAPSN","ENSG00000165917",5913
"chrm2a","CHRM2","ENSG00000181072",1129
"tph1a","TPH1","ENSG00000129167",7166
"cxcl12a","CXCL12","ENSG00000107562",6387
"chm","CHM","ENSG00000188419",1121
"myo6b","MYO6","ENSG00000196586",4646
"p2rx1","P2RX1","ENSG00000108405",5023
"p2rx2","P2RX2","ENSG00000187848",22953
"p2rx3b","P2RX3","ENSG00000109991",5024
"p2rx5","P2RX5","ENSG00000083454",5026
"p2rx7","P2RX7","ENSG00000089041",5027
"gli1","GLI1","ENSG00000111087",2735
"fgfr2","FGFR2","ENSG00000066468",2263
"dlst","DLST","ENSG00000119689",1743
"prdx2","PRDX2","ENSG00000167815",7001
"clic4","CLIC4","ENSG00000169504",25932
"hspb1","HSPB1","ENSG00000106211",3315
"aldh2.2","ALDH2","ENSG00000111275",217
"snai2","SNAI2","ENSG00000019549",6591
"selenof","SELENOF","ENSG00000183291",9403
"dio2","DIO2","ENSG00000211448",1734
"selenon","SELENON","ENSG00000162430",57190
"ldlrap1a","LDLRAP1","ENSG00000157978",26119
"etnk1","ETNK1","ENSG00000139163",55500
"cars1","CARS1","ENSG00000278191",833
"cars1","CARS1","ENSG00000110619",833
"pik3c2a","PIK3C2A","ENSG00000011405",5286
"dio1","DIO1","ENSG00000211452",1733
"mib1","MIB1","ENSG00000101752",57534
"oxt","OXT","ENSG00000101405",5020
"avp","AVP","ENSG00000101200",551
"zdhhc8b","ZDHHC8","ENSG00000099904",29801
"arntl1b","ARNTL","ENSG00000133794",406
"clockb","CLOCK","ENSG00000134852",9575
"npas2","NPAS2","ENSG00000170485",4862
"ktn1","KTN1","ENSG00000126777",3895
"bcas2","BCAS2","ENSG00000116752",10286
"gpx1a","GPX1","ENSG00000233276",2876
"gpx4a","GPX4","ENSG00000167468",2879
"gpx4b","GPX4","ENSG00000167468",2879
"selenom","SELENOM","ENSG00000198832",140606
"selenow1","SELENOW","ENSG00000178980",6415
"selenoh","SELENOH","ENSG00000211450",280636
"msrb1a","MSRB1","ENSG00000198736",51734
"krt8","KRT8","ENSG00000170421",3856
"krt18a.1","KRT18","ENSG00000111057",3875
"plcg1","PLCG1","ENSG00000124181",5335
"kdm5bb","KDM5B","ENSG00000117139",10765
"rybpa","RYBP","ENSG00000281766",23429
"rybpa","RYBP","ENSG00000163602",23429
"kmo","KMO","ENSG00000117009",8564
"bin1b","BIN1","ENSG00000136717",274
"yars1","YARS1","ENSG00000134684",8565
"adka","ADK","ENSG00000156110",132
"ppm1g","PPM1G","ENSG00000115241",5496
"cited4b","CITED4","ENSG00000179862",163732
"cntn1a","CNTN1","ENSG00000018236",1272
"rassf7b","RASSF7","ENSG00000273859",8045
"rassf7b","RASSF7","ENSG00000099849",8045
"zbtb10","ZBTB10","ENSG00000205189",65986
"ccnb2","CCNB2","ENSG00000157456",9133
"slc4a2b","SLC4A2","ENSG00000164889",6522
"mbpb","MBP","ENSG00000197971",4155
"gmnn","GMNN","ENSG00000112312",51053
"rrbp1b","RRBP1","ENSG00000125844",6238
"golgb1","GOLGB1","ENSG00000173230",2804
"sp5a","SP5","ENSG00000204335",389058
"mc1r","MC1R","ENSG00000258839",4157
"mc2r","MC2R","ENSG00000185231",4158
"mc3r","MC3R","ENSG00000124089",4159
"mchr1a","MCHR1","ENSG00000128285",2847
"mchr1b","MCHR1","ENSG00000128285",2847
"mchr2","MCHR2","ENSG00000152034",84539
"foxi1","FOXI1","ENSG00000168269",2299
"otx5","CRX","ENSG00000105392",1406
"prl","PRL","ENSG00000172179",5617
"pomca","POMC","ENSG00000115138",5443
"tshba","TSHB","ENSG00000134200",7252
"rab40c","RAB40C","ENSG00000197562",57799
"pinx1","PINX1","ENSG00000254093",54984
"mad2l1","MAD2L1","ENSG00000164109",4085
"gid8b","GID8","ENSG00000101193",54994
"slc16a1b","SLC16A1","ENSG00000281917",6566
"slc16a1b","SLC16A1","ENSG00000155380",6566
"nrarpa","NRARP","ENSG00000198435",441478
"nrarpb","NRARP","ENSG00000198435",441478
"gnrh2","GNRH2","ENSG00000125787",2797
"nap1l1","NAP1L1","ENSG00000187109",4673
"col18a1a","COL18A1","ENSG00000182871",80781
"ypel3","YPEL3","ENSG00000090238",83719
"clybl","CLYBL","ENSG00000125246",171425
"tg","TG","ENSG00000042832",7038
"nrp1a","NRP1","ENSG00000099250",8829
"tnnt3b","TNNT3","ENSG00000288250",7140
"tnnt3b","TNNT3","ENSG00000130595",7140
"il13ra2","IL13RA2","ENSG00000123496",3598
"cdkn1bb","CDKN1B","ENSG00000111276",1027
"erlec1","ERLEC1","ENSG00000068912",27248
"xirp2b","XIRP2","ENSG00000163092",129446
"cnp","CNP","ENSG00000173786",1267
"uacab","UACA","ENSG00000137831",55075
"mns1","MNS1","ENSG00000138587",55329
"pdia5","PDIA5","ENSG00000065485",10954
"fam110a","FAM110A","ENSG00000125898",83541
"tnnc1a","TNNC1","ENSG00000114854",7134
"pbk","PBK","ENSG00000168078",55872
"mgaa","MGA","ENSG00000174197",23269
"smarca4a","SMARCA4","ENSG00000127616",6597
"timp2a","TIMP2","ENSG00000035862",7077
"dusp6","DUSP6","ENSG00000139318",1848
"ltk","ALK","ENSG00000171094",238
"ltk","LTK","ENSG00000062524",4058
"itpka","ITPKA","ENSG00000137825",3706
"ier5","IER5","ENSG00000162783",51278
"pdzk1ip1","PDZK1IP1","ENSG00000162366",10158
"patj","PATJ","ENSG00000132849",10207
"col5a2a","COL5A2","ENSG00000204262",1290
"mycbp2","MYCBP2","ENSG00000005810",23077
"cacna1da","CACNA1D","ENSG00000157388",776
"scel","SCEL","ENSG00000136155",8796
"mis18bp1","MIS18BP1","ENSG00000129534",55320
"heatr5a","HEATR5A","ENSG00000129493",25938
"hectd1","HECTD1","ENSG00000092148",25831
"znf385b","ZNF385B","ENSG00000144331",151126
"ccdc157","CCDC157","ENSG00000187860",550631
"sf3a1","SF3A1","ENSG00000099995",10291
"pqbp1","PQBP1","ENSG00000102103",10084
"gpkow","GPKOW","ENSG00000068394",27238
"pa2g4a","PA2G4","ENSG00000170515",5036
"myh10","MYH10","ENSG00000133026",4628
"map4k2","MAP4K2","ENSG00000168067",5871
"slc39a13","SLC39A13","ENSG00000165915",91252
"rnd2","RND2","ENSG00000108830",8153
"vat1","VAT1","ENSG00000108828",10493
"fkbp7","FKBP7","ENSG00000079150",51661
"gulp1a","GULP1","ENSG00000144366",51454
"atmin","ATMIN","ENSG00000166454",23300
"itsn1","ITSN1","ENSG00000205726",6453
"stat1b","STAT1","ENSG00000115415",6772
"ubtf","UBTF","ENSG00000108312",7343
"atxn7l3","ATXN7L3","ENSG00000087152",56970
"tmub2","TMUB2","ENSG00000168591",79089
"ivd","IVD","ENSG00000128928",3712
"stat4","STAT4","ENSG00000138378",6775
"tnni1a","TNNI1","ENSG00000159173",7135
"phlda3","PHLDA3","ENSG00000174307",23612
"pcdh15a","PCDH15","ENSG00000150275",65217
"klhl6","KLHL6","ENSG00000172578",89857
"mindy2","MINDY2","ENSG00000128923",54629
"arf3b","ARF3","ENSG00000134287",377
"fkbp11","FKBP11","ENSG00000134285",51303
"ccdc65","CCDC65","ENSG00000139537",85478
"mdga2a","MDGA2","ENSG00000139915",161357
"asnsd1","ASNSD1","ENSG00000138381",54529
"nsfa","NSF","ENSG00000276262",4905
"nsfa","NSF","ENSG00000278174",4905
"nsfa","NSF","ENSG00000073969",4905
"grk3","GRK3","ENSG00000100077",157
"csmd2","CSMD2","ENSG00000121904",114784
"triob","TRIO","ENSG00000038382",7204
"chsy3","CHSY3","ENSG00000198108",337876
"matr3l1.1","MATR3","ENSG00000280987",9782
"matr3l1.1","MATR3","ENSG00000015479",9782
"g2e3","G2E3","ENSG00000092140",55632
"coch","COCH","ENSG00000100473",1690
"ap4s1","AP4S1","ENSG00000100478",11154
"strn3","STRN3","ENSG00000196792",29966
"cenpn","CENPN","ENSG00000166451",55839
"cmc2","CMC2","ENSG00000103121",56942
"ttn.1","TTN","ENSG00000155657",7273
"cblb","CBLB","ENSG00000114423",868
"fkbp3","FKBP3","ENSG00000100442",2287
"pde6a","PDE6A","ENSG00000132915",5145
"prpf39","PRPF39","ENSG00000185246",55015
"ppargc1b","PPARGC1B","ENSG00000155846",133522
"skap2","SKAP2","ENSG00000005020",8935
"atad1b","ATAD1","ENSG00000283024",NA
"atad1b","ATAD1","ENSG00000138138",84896
"ptpn4a","PTPN4","ENSG00000088179",5775
"epb41l5","EPB41L5","ENSG00000115109",57669
"ing5b","ING5","ENSG00000168395",84289
"ptenb","PTEN","ENSG00000284792",5728
"ptenb","PTEN","ENSG00000171862",5728
"znf384a","ZNF384","ENSG00000126746",171017
"lpar1","LPAR1","ENSG00000198121",1902
"wdr75","WDR75","ENSG00000115368",84128
"atp11c","ATP11C","ENSG00000101974",286410
"cldn10a","CLDN10","ENSG00000134873",9071
"abcc4","ABCC4","ENSG00000125257",10257
"rassf6","RASSF6","ENSG00000169435",166824
"rsu1","RSU1","ENSG00000148484",6251
"mcf2a","MCF2","ENSG00000101977",4168
"pdxkb","PDXK","ENSG00000160209",8566
"pdxkb","PDXK","ENSG00000160209",105372824
"tmprss3b","TMPRSS3","ENSG00000160183",64699
"cadpsa","CADPS","ENSG00000163618",8618
"pms1","PMS1","ENSG00000064933",5378
"ormdl1","ORMDL1","ENSG00000128699",94101
"gria3b","GRIA3","ENSG00000125675",2892
"adat3","ADAT3","ENSG00000213638",113179
"osgepl1","OSGEPL1","ENSG00000128694",64172
"ankar","ANKAR","ENSG00000151687",150709
"tubgcp3","TUBGCP3","ENSG00000282003",10426
"tubgcp3","TUBGCP3","ENSG00000126216",10426
"thoc2","THOC2","ENSG00000125676",57187
"kpna3","KPNA3","ENSG00000102753",3839
"ebpl","EBPL","ENSG00000123179",84650
"tmem267","TMEM267","ENSG00000151881",64417
"slc35a5","SLC35A5","ENSG00000138459",55032
"glsb","GLS","ENSG00000115419",2744
"gas2b","GAS2","ENSG00000148935",2620
"slc17a6b","SLC17A6","ENSG00000091664",57084
"pkd2l1","PKD2L1","ENSG00000107593",9033
"ccdc80","CCDC80","ENSG00000091986",151887
"calhm2.1","CALHM2","ENSG00000138172",51063
"tbp","TBP","ENSG00000112592",6908
"rab1ab","RAB1A","ENSG00000138069",5861
"cep68","CEP68","ENSG00000011523",23177
"slc1a4","SLC1A4","ENSG00000115902",6509
"sertad2b","SERTAD2","ENSG00000179833",9792
"lgalslb","LGALSL","ENSG00000119862",29094
"auts2a","AUTS2","ENSG00000158321",26053
"scrib","SCRIB","ENSG00000274287",23513
"scrib","SCRIB","ENSG00000180900",23513
"htr5ab","HTR5A","ENSG00000157219",3361
"ptf1a","PTF1A","ENSG00000168267",256297
"gpr161a","GPR161","ENSG00000143147",23432
"dlgap1a","DLGAP1","ENSG00000170579",9229
"si:ch211-14a17.11","C14orf119","ENSG00000179933",55017
"acin1a","ACIN1","ENSG00000100813",22985
"prmt5","PRMT5","ENSG00000100462",10419
"slc7a8b","SLC7A8","ENSG00000092068",23428
"ap1g2","AP1G2","ENSG00000213983",8906
"nedd8","NEDD8","ENSG00000285246",4738
"nedd8","NEDD8","ENSG00000129559",4738
"dhrs1","DHRS1","ENSG00000284868",115817
"dhrs1","DHRS1","ENSG00000157379",115817
"homeza","HOMEZ","ENSG00000215271",57594
"atad1a","ATAD1","ENSG00000283024",NA
"atad1a","ATAD1","ENSG00000138138",84896
"plcb3","PLCB3","ENSG00000149782",5331
"ppp1r14bb","PPP1R14B","ENSG00000173457",26472
"brms1","BRMS1","ENSG00000174744",25855
"ctnnd2a","CTNND2","ENSG00000169862",1501
"pcgf1","PCGF1","ENSG00000115289",84759
"iars2","IARS2","ENSG00000067704",55699
"ppp1cb","PPP1CB","ENSG00000213639",5500
"otud5a","OTUD5","ENSG00000068308",55593
"rab3gap2","RAB3GAP2","ENSG00000118873",25782
"atp6v1c1a","ATP6V1C1","ENSG00000155097",528
"rrm2b","RRM2B","ENSG00000048392",50484
"mtdha","MTDH","ENSG00000147649",92140
"laptm4b","LAPTM4B","ENSG00000104341",55353
"echs1","ECHS1","ENSG00000127884",1892
"fuom","FUOM","ENSG00000148803",282969
"slc35a2","SLC35A2","ENSG00000102100",7355
"znf511","ZNF511","ENSG00000198546",118472
"adam8a","ADAM8","ENSG00000151651",101
"znf536","ZNF536","ENSG00000198597",9745
"synpr","SYNPR","ENSG00000163630",132204
"bcap31","BCAP31","ENSG00000185825",10134
"fkbp5","FKBP5","ENSG00000096060",2289
"srsf3a","SRSF3","ENSG00000112081",6428
"efr3ba","EFR3B","ENSG00000084710",22979
"snx9a","SNX9","ENSG00000130340",51429
"ube2h","UBE2H","ENSG00000186591",7328
"slc25a43","SLC25A43","ENSG00000077713",203427
"ube2a","UBE2A","ENSG00000077721",7319
"nkrf","NKRF","ENSG00000186416",55922
"arr3b","ARR3","ENSG00000120500",407
"p2ry4","P2RY4","ENSG00000186912",5030
"celsr1a","CELSR1","ENSG00000075275",9620
"rflna","RFLNA","ENSG00000178882",144347
"rflna","RFLNA","ENSG00000178882",100533183
"ncor2","NCOR2","ENSG00000196498",9612
"cntfr","CNTFR","ENSG00000122756",1271
"tgfb1a","TGFB1","ENSG00000105329",7040
"hic2","HIC2","ENSG00000169635",23119
"plk4","PLK4","ENSG00000142731",10733
"plaub","PLAU","ENSG00000122861",5328
"mrtfbb","MRTFB","ENSG00000186260",57496
"ctsc","CTSC","ENSG00000109861",1075
"ptn","PTN","ENSG00000105894",5764
"anxa4","ANXA4","ENSG00000196975",307
"anxa6","ANXA6","ENSG00000197043",309
"anxa11a","ANXA11","ENSG00000122359",311
"anxa11b","ANXA11","ENSG00000122359",311
"zic3","ZIC3","ENSG00000156925",7547
"slc34a2b","SLC34A2","ENSG00000157765",10568
"rtn4a","RTN4","ENSG00000115310",57142
"gpm6bb","GPM6B","ENSG00000046653",2824
"plp2","PLP2","ENSG00000102007",5355
"rtn4b","RTN4","ENSG00000115310",57142
"rtn1b","RTN1","ENSG00000139970",6252
"rtn3","RTN3","ENSG00000133318",10313
"plp1b","PLP1","ENSG00000123560",5354
"gpm6aa","GPM6A","ENSG00000150625",2823
"gpm6ab","GPM6A","ENSG00000150625",2823
"gpm6ba","GPM6B","ENSG00000046653",2824
"tfpia","TFPI","ENSG00000003436",7035
"serpind1","SERPIND1","ENSG00000099937",3053
"atp6v1ba","ATP6V1B2","ENSG00000147416",526
"atp6v1b2","ATP6V1B2","ENSG00000147416",526
"fgf18a","FGF18","ENSG00000156427",8817
"f9a","F9","ENSG00000101981",2158
"fgf10a","FGF10","ENSG00000070193",2255
"elk4","ELK4","ENSG00000158711",2005
"elk3","ELK3","ENSG00000111145",2004
"arhgef2","ARHGEF2","ENSG00000116584",9181
"wnt2ba","WNT2B","ENSG00000134245",7482
"slc26a2","SLC26A2","ENSG00000155850",1836
"sts","STS","ENSG00000101846",412
"msnb","MSN","ENSG00000147065",4478
"cxcl12b","CXCL12","ENSG00000107562",6387
"dixdc1a","DIXDC1","ENSG00000150764",85458
"mxa","MX2","ENSG00000183486",4600
"msgn1","MSGN1","ENSG00000151379",343930
"brd8","BRD8","ENSG00000112983",10902
"mapk1","MAPK1","ENSG00000100030",5594
"slit1a","SLIT1","ENSG00000187122",6585
"slit1b","SLIT1","ENSG00000187122",6585
"arhgef1a","ARHGEF1","ENSG00000076928",9138
"arhgef1a","ARHGEF1","ENSG00000076928",100505585
"pmm2","PMM2","ENSG00000140650",5373
"glo1","GLO1","ENSG00000124767",2739
"nfe2l2a","NFE2L2","ENSG00000116044",4780
"tgfb2","TGFB2","ENSG00000092969",7042
"tgfb3","TGFB3","ENSG00000119699",7043
"dcp1a","DCP1A","ENSG00000272886",55802
"egr2a","EGR2","ENSG00000122877",1959
"sgce","SGCE","ENSG00000127990",8910
"sgcg","SGCG","ENSG00000102683",6445
"sgcz","SGCZ","ENSG00000185053",137868
"prickle1a","PRICKLE1","ENSG00000139174",144165
"prickle2b","PRICKLE2","ENSG00000163637",166336
"gh1","GH1","ENSG00000259384",2688
"rgs9bp","RGS9BP","ENSG00000186326",388531
"paqr7b","PAQR7","ENSG00000182749",164091
"paqr8","PAQR8","ENSG00000170915",85315
"cxxc1b","CXXC1","ENSG00000154832",30827
"oprk1","OPRK1","ENSG00000082556",4986
"cmtm6","CMTM6","ENSG00000091317",54918
"helb","HELB","ENSG00000127311",92797
"strbp","STRBP","ENSG00000165209",55342
"penkb","PENK","ENSG00000181195",5179
"slirp","SLIRP","ENSG00000119705",81892
"penka","PENK","ENSG00000181195",5179
